campaignId,campaignName,adGroupId,adGroupName,targeting,campaignType,impressions,clicks,cost,clickThroughRate,costPerClick,purchases14d,sales14d,date,platform
amzn_cmp_00102,New Arrivals Lapsed Customers - Promo Push SPONSORED_PRODUCTS,amzn_ag_01016,Manual Exact 7,kitchen storage,SPONSORED_PRODUCTS,852034,18578,35738.64,2.18,1.92,587,74109.20,2024-11-26,amazon
amzn_cmp_00102,New Arrivals Prospecting - Value Props SPONSORED_BRANDS,amzn_ag_01017,Manual Exact 8,competitor ASIN,SPONSORED_BRANDS,783246,8918,18040.72,1.14,2.02,385,36713.24,2024-11-27,amazon
amzn_cmp_00102,Holiday Retargeting - Promo Push SPONSORED_DISPLAY,amzn_ag_01018,ASIN Targeting 9,kitchen storage,SPONSORED_DISPLAY,68371,3871,2105.33,5.66,0.54,229,11713.06,2024-11-28,amazon
amzn_cmp_00102,Black Friday High Intent - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_01019,Manual Phrase 10,holiday gifts,SPONSORED_BRANDS_VIDEO,69526,2130,2252.68,3.06,1.06,154,14176.24,2024-11-29,amazon
amzn_cmp_00102,Evergreen Lapsed Customers - Core Terms SPONSORED_PRODUCTS,amzn_ag_01020,Auto 11,kitchen storage,SPONSORED_PRODUCTS,474887,11837,24028.80,2.49,2.03,371,32232.05,2024-11-30,amazon
amzn_cmp_00103,Holiday High Intent - Top Sellers SPONSORED_BRANDS_VIDEO,amzn_ag_01021,Manual Phrase 0,kitchen storage,SPONSORED_BRANDS_VIDEO,841788,15930,7447.38,1.89,0.47,387,55036.64,2024-11-01,amazon
amzn_cmp_00103,Loyalty Cart Abandoners - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_01022,Auto 1,wireless earbuds,SPONSORED_BRANDS_VIDEO,851671,40579,7336.31,4.76,0.18,889,47940.45,2024-11-02,amazon
amzn_cmp_00103,Loyalty Lookalike - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_01023,Auto 2,wireless earbuds,SPONSORED_BRANDS_VIDEO,702658,32282,26183.48,4.59,0.81,2233,110269.34,2024-11-03,amazon
amzn_cmp_00103,Black Friday Retargeting - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_01024,Auto 3,running shoes,SPONSORED_BRANDS_VIDEO,61875,2549,3020.73,4.12,1.19,177,9444.62,2024-11-04,amazon
amzn_cmp_00103,Black Friday Lookalike - Broad SPONSORED_PRODUCTS,amzn_ag_01025,Manual Phrase 4,competitor ASIN,SPONSORED_PRODUCTS,517491,25467,7958.42,4.92,0.31,1342,96082.16,2024-11-05,amazon
amzn_cmp_00103,Holiday Cart Abandoners - Top Sellers SPONSORED_PRODUCTS,amzn_ag_01026,Manual Exact 5,kitchen storage,SPONSORED_PRODUCTS,718444,3029,38396.47,0.42,12.68,123,16088.25,2024-11-06,amazon
amzn_cmp_00103,Evergreen Retargeting - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_01027,Auto 6,competitor ASIN,SPONSORED_BRANDS_VIDEO,78342,374,647.56,0.48,1.73,8,1065.02,2024-11-07,amazon
amzn_cmp_00103,Black Friday Retargeting - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_01028,Manual Phrase 7,wireless earbuds,SPONSORED_BRANDS_VIDEO,351486,6380,17925.90,1.82,2.81,67,3286.40,2024-11-08,amazon
amzn_cmp_00103,Loyalty Lookalike - Promo Push SPONSORED_BRANDS,amzn_ag_01029,ASIN Targeting 8,running shoes,SPONSORED_BRANDS,652089,26669,20072.03,4.09,0.75,708,34867.13,2024-11-09,amazon
amzn_cmp_00103,Evergreen Prospecting - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_01030,Auto 9,holiday gifts,SPONSORED_BRANDS_VIDEO,669925,2920,7515.19,0.44,2.57,173,10185.79,2024-11-10,amazon
amzn_cmp_00104,Loyalty Prospecting - Value Props SPONSORED_DISPLAY,amzn_ag_01031,ASIN Targeting 10,running shoes,SPONSORED_DISPLAY,233157,5855,3038.88,2.51,0.52,421,34101.46,2024-11-11,amazon
amzn_cmp_00104,Evergreen Retargeting - Value Props SPONSORED_PRODUCTS,amzn_ag_01032,Manual Exact 11,kitchen storage,SPONSORED_PRODUCTS,673424,5767,4972.66,0.86,0.86,130,4878.48,2024-11-12,amazon
amzn_cmp_00104,Loyalty Lapsed Customers - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_01033,Manual Exact 0,competitor ASIN,SPONSORED_BRANDS_VIDEO,905158,16929,42988.50,1.87,2.54,339,25835.35,2024-11-13,amazon
amzn_cmp_00104,Cyber Week Lookalike - Promo Push SPONSORED_DISPLAY,amzn_ag_01034,Manual Exact 1,holiday gifts,SPONSORED_DISPLAY,122107,5852,6371.13,4.79,1.09,269,30530.26,2024-11-14,amazon
amzn_cmp_00104,Black Friday Prospecting - Gift Guide SPONSORED_DISPLAY,amzn_ag_01035,ASIN Targeting 2,wireless earbuds,SPONSORED_DISPLAY,923530,19424,27719.63,2.10,1.43,1251,174159.04,2024-11-15,amazon
amzn_cmp_00104,New Arrivals Lookalike - Promo Push SPONSORED_BRANDS,amzn_ag_01036,Manual Phrase 3,wireless earbuds,SPONSORED_BRANDS,429556,15521,5064.35,3.61,0.33,555,74379.68,2024-11-16,amazon
amzn_cmp_00104,Black Friday Prospecting - Top Sellers SPONSORED_BRANDS,amzn_ag_01037,Manual Phrase 4,competitor ASIN,SPONSORED_BRANDS,522808,36337,13870.69,6.95,0.38,960,58661.72,2024-11-17,amazon
amzn_cmp_00104,New Arrivals Lapsed Customers - Broad SPONSORED_DISPLAY,amzn_ag_01038,ASIN Targeting 5,kitchen storage,SPONSORED_DISPLAY,844729,60010,29348.30,7.10,0.49,3480,427944.67,2024-11-18,amazon
amzn_cmp_00104,Black Friday Prospecting - Gift Guide SPONSORED_PRODUCTS,amzn_ag_01039,Manual Exact 6,holiday gifts,SPONSORED_PRODUCTS,856070,61855,14294.71,7.23,0.23,4022,473246.82,2024-11-19,amazon
amzn_cmp_00104,Loyalty Cart Abandoners - Value Props SPONSORED_PRODUCTS,amzn_ag_01040,Manual Phrase 7,holiday gifts,SPONSORED_PRODUCTS,464473,18084,14174.17,3.89,0.78,202,30081.18,2024-11-20,amazon
amzn_cmp_00105,Loyalty Cart Abandoners - Top Sellers SPONSORED_BRANDS_VIDEO,amzn_ag_01041,Auto 8,holiday gifts,SPONSORED_BRANDS_VIDEO,269021,11792,9278.84,4.38,0.79,267,18729.99,2024-11-21,amazon
amzn_cmp_00105,New Arrivals Retargeting - Broad SPONSORED_PRODUCTS,amzn_ag_01042,Auto 9,wireless earbuds,SPONSORED_PRODUCTS,278516,10363,15277.24,3.72,1.47,290,35239.43,2024-11-22,amazon
amzn_cmp_00105,New Arrivals High Intent - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_01043,Manual Exact 10,holiday gifts,SPONSORED_BRANDS_VIDEO,826151,24062,43031.14,2.91,1.79,1021,74724.89,2024-11-23,amazon
amzn_cmp_00105,Black Friday Lapsed Customers - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_01044,ASIN Targeting 11,running shoes,SPONSORED_BRANDS_VIDEO,507732,29746,9341.12,5.86,0.31,524,72946.14,2024-11-24,amazon
amzn_cmp_00105,Black Friday Prospecting - Gift Guide SPONSORED_PRODUCTS,amzn_ag_01045,Manual Exact 0,competitor ASIN,SPONSORED_PRODUCTS,464127,10700,22767.49,2.31,2.13,829,104654.61,2024-11-25,amazon
amzn_cmp_00105,Loyalty Lookalike - Top Sellers SPONSORED_DISPLAY,amzn_ag_01046,Manual Phrase 1,competitor ASIN,SPONSORED_DISPLAY,851104,13036,7232.59,1.53,0.55,863,87574.48,2024-11-26,amazon
amzn_cmp_00105,Loyalty Retargeting - Core Terms SPONSORED_PRODUCTS,amzn_ag_01047,Auto 2,holiday gifts,SPONSORED_PRODUCTS,467812,27532,12162.61,5.89,0.44,660,23661.85,2024-11-27,amazon
amzn_cmp_00105,Holiday Lapsed Customers - Top Sellers SPONSORED_DISPLAY,amzn_ag_01048,Manual Phrase 3,competitor ASIN,SPONSORED_DISPLAY,568010,12358,15026.32,2.18,1.22,807,109151.85,2024-11-28,amazon
amzn_cmp_00105,Black Friday Lapsed Customers - Top Sellers SPONSORED_BRANDS,amzn_ag_01049,ASIN Targeting 4,competitor ASIN,SPONSORED_BRANDS,853428,28821,23276.14,3.38,0.81,1490,161980.44,2024-11-29,amazon
amzn_cmp_00105,Holiday Retargeting - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_01050,ASIN Targeting 5,kitchen storage,SPONSORED_BRANDS_VIDEO,695020,45208,30122.83,6.50,0.67,911,134562.05,2024-11-30,amazon
amzn_cmp_00106,New Arrivals Prospecting - Core Terms SPONSORED_DISPLAY,amzn_ag_01051,Manual Exact 6,competitor ASIN,SPONSORED_DISPLAY,237596,11544,1812.95,4.86,0.16,405,40068.40,2024-11-01,amazon
amzn_cmp_00106,New Arrivals Prospecting - Value Props SPONSORED_PRODUCTS,amzn_ag_01052,ASIN Targeting 7,running shoes,SPONSORED_PRODUCTS,867087,21485,44833.45,2.48,2.09,483,59226.07,2024-11-02,amazon
amzn_cmp_00106,Black Friday Retargeting - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_01053,Manual Phrase 8,kitchen storage,SPONSORED_BRANDS_VIDEO,543705,14819,15337.55,2.73,1.03,645,89720.69,2024-11-03,amazon
amzn_cmp_00106,Cyber Week Lapsed Customers - Broad SPONSORED_BRANDS,amzn_ag_01054,Manual Phrase 9,holiday gifts,SPONSORED_BRANDS,783882,11814,38733.49,1.51,3.28,666,41093.87,2024-11-04,amazon
amzn_cmp_00106,Loyalty Prospecting - Top Sellers SPONSORED_DISPLAY,amzn_ag_01055,Auto 10,competitor ASIN,SPONSORED_DISPLAY,818970,4795,14560.65,0.59,3.04,155,16035.20,2024-11-05,amazon
amzn_cmp_00106,Holiday High Intent - Top Sellers SPONSORED_DISPLAY,amzn_ag_01056,ASIN Targeting 11,running shoes,SPONSORED_DISPLAY,738977,44036,23969.87,5.96,0.54,2931,111171.53,2024-11-06,amazon
amzn_cmp_00106,Black Friday Retargeting - Top Sellers SPONSORED_BRANDS,amzn_ag_01057,Manual Phrase 0,running shoes,SPONSORED_BRANDS,344445,4293,14572.10,1.25,3.39,95,11957.05,2024-11-07,amazon
amzn_cmp_00106,New Arrivals Prospecting - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_01058,Auto 1,holiday gifts,SPONSORED_BRANDS_VIDEO,496084,24634,4586.39,4.97,0.19,363,16907.30,2024-11-08,amazon
amzn_cmp_00106,Evergreen Prospecting - Top Sellers SPONSORED_BRANDS,amzn_ag_01059,Manual Exact 2,wireless earbuds,SPONSORED_BRANDS,340643,6999,4515.75,2.05,0.65,167,9031.83,2024-11-09,amazon
amzn_cmp_00106,Evergreen Cart Abandoners - Value Props SPONSORED_DISPLAY,amzn_ag_01060,Manual Phrase 3,wireless earbuds,SPONSORED_DISPLAY,574219,3431,13932.31,0.60,4.06,228,22838.04,2024-11-10,amazon
amzn_cmp_00107,Evergreen Lapsed Customers - Value Props SPONSORED_PRODUCTS,amzn_ag_01061,Manual Exact 4,holiday gifts,SPONSORED_PRODUCTS,197595,15168,10851.43,7.68,0.72,490,51667.00,2024-11-11,amazon
amzn_cmp_00107,Evergreen Lookalike - Core Terms SPONSORED_DISPLAY,amzn_ag_01062,Manual Phrase 5,wireless earbuds,SPONSORED_DISPLAY,296245,21042,10508.62,7.10,0.50,499,63487.34,2024-11-12,amazon
amzn_cmp_00107,Black Friday Lookalike - Broad SPONSORED_DISPLAY,amzn_ag_01063,Auto 6,competitor ASIN,SPONSORED_DISPLAY,856329,23307,10879.35,2.72,0.47,1653,127981.40,2024-11-13,amazon
amzn_cmp_00107,Cyber Week High Intent - Gift Guide SPONSORED_DISPLAY,amzn_ag_01064,Auto 7,kitchen storage,SPONSORED_DISPLAY,304862,22466,2570.71,7.37,0.11,320,14836.88,2024-11-14,amazon
amzn_cmp_00107,Black Friday Cart Abandoners - Gift Guide SPONSORED_PRODUCTS,amzn_ag_01065,Manual Phrase 8,running shoes,SPONSORED_PRODUCTS,710232,5180,30798.46,0.73,5.95,68,9085.93,2024-11-15,amazon
amzn_cmp_00107,Holiday High Intent - Top Sellers SPONSORED_BRANDS,amzn_ag_01066,Manual Exact 9,running shoes,SPONSORED_BRANDS,263321,7163,3610.75,2.72,0.50,491,61564.87,2024-11-16,amazon
amzn_cmp_00107,Holiday Retargeting - Value Props SPONSORED_DISPLAY,amzn_ag_01067,ASIN Targeting 10,competitor ASIN,SPONSORED_DISPLAY,614713,14440,17463.87,2.35,1.21,916,104998.40,2024-11-17,amazon
amzn_cmp_00107,Loyalty Prospecting - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_01068,ASIN Targeting 11,competitor ASIN,SPONSORED_BRANDS_VIDEO,851168,26841,12025.67,3.15,0.45,596,33547.92,2024-11-18,amazon
amzn_cmp_00107,Holiday Retargeting - Top Sellers SPONSORED_BRANDS_VIDEO,amzn_ag_01069,Manual Phrase 0,wireless earbuds,SPONSORED_BRANDS_VIDEO,915751,18847,30523.31,2.06,1.62,1255,51810.61,2024-11-19,amazon
amzn_cmp_00107,Black Friday High Intent - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_01070,Manual Exact 1,holiday gifts,SPONSORED_BRANDS_VIDEO,890798,24270,15968.55,2.72,0.66,554,65086.14,2024-11-20,amazon
amzn_cmp_00108,Cyber Week Lapsed Customers - Core Terms SPONSORED_BRANDS,amzn_ag_01071,ASIN Targeting 2,competitor ASIN,SPONSORED_BRANDS,857968,46508,37696.29,5.42,0.81,970,122936.59,2024-11-21,amazon
amzn_cmp_00108,New Arrivals High Intent - Promo Push SPONSORED_DISPLAY,amzn_ag_01072,Auto 3,wireless earbuds,SPONSORED_DISPLAY,633878,19149,5276.70,3.02,0.28,570,81520.15,2024-11-22,amazon
amzn_cmp_00108,Evergreen Lookalike - Top Sellers SPONSORED_BRANDS,amzn_ag_01073,Manual Phrase 4,competitor ASIN,SPONSORED_BRANDS,413421,29138,15942.29,7.05,0.55,1913,102057.79,2024-11-23,amazon
amzn_cmp_00108,Holiday Prospecting - Promo Push SPONSORED_BRANDS,amzn_ag_01074,Manual Phrase 5,running shoes,SPONSORED_BRANDS,217669,13376,5215.29,6.15,0.39,984,117820.16,2024-11-24,amazon
amzn_cmp_00108,Loyalty Prospecting - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_01075,Manual Exact 6,competitor ASIN,SPONSORED_BRANDS_VIDEO,888541,29329,30292.96,3.30,1.03,1581,99926.49,2024-11-25,amazon
amzn_cmp_00108,Evergreen Retargeting - Top Sellers SPONSORED_DISPLAY,amzn_ag_01076,Auto 7,competitor ASIN,SPONSORED_DISPLAY,105671,705,1002.63,0.67,1.42,10,1117.90,2024-11-26,amazon
amzn_cmp_00108,Cyber Week Retargeting - Broad SPONSORED_DISPLAY,amzn_ag_01077,Auto 8,kitchen storage,SPONSORED_DISPLAY,162742,4094,2061.42,2.52,0.50,217,9864.90,2024-11-27,amazon
amzn_cmp_00108,Cyber Week Lapsed Customers - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_01078,Manual Exact 9,running shoes,SPONSORED_BRANDS_VIDEO,201704,14254,3452.69,7.07,0.24,216,20477.48,2024-11-28,amazon
amzn_cmp_00108,New Arrivals Lapsed Customers - Gift Guide SPONSORED_DISPLAY,amzn_ag_01079,ASIN Targeting 10,competitor ASIN,SPONSORED_DISPLAY,526337,31636,14733.21,6.01,0.47,365,38025.38,2024-11-29,amazon
amzn_cmp_00108,Holiday Cart Abandoners - Broad SPONSORED_BRANDS,amzn_ag_01080,Auto 11,wireless earbuds,SPONSORED_BRANDS,561095,13547,22137.43,2.41,1.63,121,17109.91,2024-11-30,amazon
amzn_cmp_00109,Evergreen High Intent - Top Sellers SPONSORED_DISPLAY,amzn_ag_01081,Manual Exact 0,running shoes,SPONSORED_DISPLAY,63723,4211,2293.73,6.61,0.54,311,30865.49,2024-11-01,amazon
amzn_cmp_00109,Black Friday High Intent - Value Props SPONSORED_BRANDS,amzn_ag_01082,Manual Phrase 1,competitor ASIN,SPONSORED_BRANDS,460784,7573,14009.87,1.64,1.85,427,58411.92,2024-11-02,amazon
amzn_cmp_00109,Loyalty Retargeting - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_01083,Manual Exact 2,holiday gifts,SPONSORED_BRANDS_VIDEO,541409,9004,27183.99,1.66,3.02,563,78196.92,2024-11-03,amazon
amzn_cmp_00109,Holiday Prospecting - Broad SPONSORED_DISPLAY,amzn_ag_01084,Auto 3,holiday gifts,SPONSORED_DISPLAY,841167,4102,15889.88,0.49,3.87,213,11135.47,2024-11-04,amazon
amzn_cmp_00109,Cyber Week High Intent - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_01085,ASIN Targeting 4,holiday gifts,SPONSORED_BRANDS_VIDEO,768118,16909,12320.26,2.20,0.73,1153,53888.59,2024-11-05,amazon
amzn_cmp_00109,Cyber Week Prospecting - Core Terms SPONSORED_DISPLAY,amzn_ag_01086,Auto 5,running shoes,SPONSORED_DISPLAY,722707,42091,13596.13,5.82,0.32,1838,177916.57,2024-11-06,amazon
amzn_cmp_00109,Cyber Week High Intent - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_01087,Manual Exact 6,competitor ASIN,SPONSORED_BRANDS_VIDEO,799087,12113,38672.32,1.52,3.19,801,87806.71,2024-11-07,amazon
amzn_cmp_00109,New Arrivals Prospecting - Value Props SPONSORED_PRODUCTS,amzn_ag_01088,Manual Exact 7,holiday gifts,SPONSORED_PRODUCTS,833435,62507,36982.23,7.50,0.59,1440,128749.19,2024-11-08,amazon
amzn_cmp_00109,Black Friday Lapsed Customers - Value Props SPONSORED_BRANDS,amzn_ag_01089,Auto 8,wireless earbuds,SPONSORED_BRANDS,499915,5686,14443.75,1.14,2.54,390,49045.36,2024-11-09,amazon
amzn_cmp_00109,Loyalty Lookalike - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_01090,Auto 9,kitchen storage,SPONSORED_BRANDS_VIDEO,96993,718,1417.50,0.74,1.97,27,3418.29,2024-11-10,amazon
amzn_cmp_00110,Holiday Cart Abandoners - Promo Push SPONSORED_PRODUCTS,amzn_ag_01091,Manual Phrase 10,competitor ASIN,SPONSORED_PRODUCTS,519153,21696,4195.01,4.18,0.19,213,25473.49,2024-11-11,amazon
amzn_cmp_00110,Cyber Week High Intent - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_01092,Manual Exact 11,running shoes,SPONSORED_BRANDS_VIDEO,658821,43978,7899.55,6.68,0.18,1192,73379.37,2024-11-12,amazon
amzn_cmp_00110,Black Friday Lapsed Customers - Value Props SPONSORED_PRODUCTS,amzn_ag_01093,ASIN Targeting 0,kitchen storage,SPONSORED_PRODUCTS,820155,41594,8761.97,5.07,0.21,1238,121053.77,2024-11-13,amazon
amzn_cmp_00110,Black Friday Prospecting - Core Terms SPONSORED_BRANDS,amzn_ag_01094,ASIN Targeting 1,competitor ASIN,SPONSORED_BRANDS,655358,6104,18023.48,0.93,2.95,311,37717.27,2024-11-14,amazon
amzn_cmp_00110,New Arrivals Lookalike - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_01095,Manual Phrase 2,holiday gifts,SPONSORED_BRANDS_VIDEO,713226,22572,17196.61,3.16,0.76,406,22695.61,2024-11-15,amazon
amzn_cmp_00110,Holiday Prospecting - Broad SPONSORED_BRANDS,amzn_ag_01096,Manual Phrase 3,running shoes,SPONSORED_BRANDS,702707,43236,38207.50,6.15,0.88,2706,221659.97,2024-11-16,amazon
amzn_cmp_00110,Black Friday Lookalike - Core Terms SPONSORED_DISPLAY,amzn_ag_01097,ASIN Targeting 4,competitor ASIN,SPONSORED_DISPLAY,863504,31291,8881.41,3.62,0.28,1189,153838.93,2024-11-17,amazon
amzn_cmp_00110,Black Friday Lookalike - Promo Push SPONSORED_PRODUCTS,amzn_ag_01098,Manual Exact 5,kitchen storage,SPONSORED_PRODUCTS,710360,35374,7381.89,4.98,0.21,931,133590.88,2024-11-18,amazon
amzn_cmp_00110,Black Friday High Intent - Core Terms SPONSORED_DISPLAY,amzn_ag_01099,Manual Exact 6,running shoes,SPONSORED_DISPLAY,909737,44176,47865.37,4.86,1.08,2771,292002.78,2024-11-19,amazon
amzn_cmp_00110,New Arrivals Retargeting - Value Props SPONSORED_DISPLAY,amzn_ag_01100,Manual Phrase 7,holiday gifts,SPONSORED_DISPLAY,444138,7061,18060.52,1.59,2.56,327,14712.02,2024-11-20,amazon
amzn_cmp_00111,New Arrivals Lapsed Customers - Gift Guide SPONSORED_BRANDS_VIDEO,amzn_ag_01101,Auto 8,competitor ASIN,SPONSORED_BRANDS_VIDEO,553197,3415,17932.35,0.62,5.25,61,7282.72,2024-11-21,amazon
amzn_cmp_00111,Cyber Week Retargeting - Broad SPONSORED_DISPLAY,amzn_ag_01102,Manual Phrase 9,competitor ASIN,SPONSORED_DISPLAY,307229,13484,8334.15,4.39,0.62,509,22014.41,2024-11-22,amazon
amzn_cmp_00111,New Arrivals Retargeting - Core Terms SPONSORED_DISPLAY,amzn_ag_01103,Manual Exact 10,holiday gifts,SPONSORED_DISPLAY,938671,35510,32486.33,3.78,0.91,1912,254311.15,2024-11-23,amazon
amzn_cmp_00111,Cyber Week Retargeting - Promo Push SPONSORED_DISPLAY,amzn_ag_01104,Manual Phrase 11,running shoes,SPONSORED_DISPLAY,791572,40753,9048.18,5.15,0.22,1090,132037.05,2024-11-24,amazon
amzn_cmp_00111,New Arrivals Lapsed Customers - Promo Push SPONSORED_DISPLAY,amzn_ag_01105,Auto 0,wireless earbuds,SPONSORED_DISPLAY,47613,2693,2299.54,5.66,0.85,173,11764.79,2024-11-25,amazon
amzn_cmp_00111,Holiday Prospecting - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_01106,Manual Exact 1,holiday gifts,SPONSORED_BRANDS_VIDEO,623642,38351,24060.62,6.15,0.63,342,12297.87,2024-11-26,amazon
amzn_cmp_00111,Black Friday Prospecting - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_01107,Auto 2,kitchen storage,SPONSORED_BRANDS_VIDEO,32622,1221,1681.26,3.74,1.38,58,6926.79,2024-11-27,amazon
amzn_cmp_00111,Black Friday Prospecting - Promo Push SPONSORED_PRODUCTS,amzn_ag_01108,ASIN Targeting 3,holiday gifts,SPONSORED_PRODUCTS,273620,5855,4421.57,2.14,0.76,409,16248.54,2024-11-28,amazon
amzn_cmp_00111,Cyber Week Lapsed Customers - Broad SPONSORED_BRANDS,amzn_ag_01109,Manual Exact 4,wireless earbuds,SPONSORED_BRANDS,703701,34045,10672.12,4.84,0.31,2089,152669.07,2024-11-29,amazon
amzn_cmp_00111,New Arrivals High Intent - Promo Push SPONSORED_PRODUCTS,amzn_ag_01110,Manual Exact 5,holiday gifts,SPONSORED_PRODUCTS,682704,25593,22034.37,3.75,0.86,877,127548.44,2024-11-30,amazon
amzn_cmp_00112,New Arrivals Lapsed Customers - Value Props SPONSORED_PRODUCTS,amzn_ag_01111,Manual Phrase 6,wireless earbuds,SPONSORED_PRODUCTS,204734,11599,7464.76,5.67,0.64,167,8043.55,2024-11-01,amazon
amzn_cmp_00112,Holiday Lookalike - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_01112,Manual Exact 7,kitchen storage,SPONSORED_BRANDS_VIDEO,341321,23951,8807.30,7.02,0.37,1741,230720.83,2024-11-02,amazon
amzn_cmp_00112,Evergreen Lapsed Customers - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_01113,Manual Phrase 8,kitchen storage,SPONSORED_BRANDS_VIDEO,488787,36579,10301.39,7.48,0.28,881,77546.30,2024-11-03,amazon
amzn_cmp_00112,Loyalty Lookalike - Promo Push SPONSORED_DISPLAY,amzn_ag_01114,ASIN Targeting 9,holiday gifts,SPONSORED_DISPLAY,663012,7055,35100.37,1.06,4.98,76,10868.19,2024-11-04,amazon
amzn_cmp_00112,Holiday Retargeting - Promo Push SPONSORED_PRODUCTS,amzn_ag_01115,Manual Exact 10,wireless earbuds,SPONSORED_PRODUCTS,208767,9454,3407.41,4.53,0.36,483,35313.63,2024-11-05,amazon
amzn_cmp_00112,Evergreen Retargeting - Top Sellers SPONSORED_DISPLAY,amzn_ag_01116,Manual Exact 11,competitor ASIN,SPONSORED_DISPLAY,668082,7098,32281.08,1.06,4.55,468,35728.83,2024-11-06,amazon
amzn_cmp_00112,Holiday Cart Abandoners - Promo Push SPONSORED_BRANDS,amzn_ag_01117,ASIN Targeting 0,holiday gifts,SPONSORED_BRANDS,946452,41855,47554.26,4.42,1.14,1244,48861.72,2024-11-07,amazon
amzn_cmp_00112,Cyber Week Lapsed Customers - Value Props SPONSORED_PRODUCTS,amzn_ag_01118,Manual Phrase 1,holiday gifts,SPONSORED_PRODUCTS,335013,14253,13233.40,4.25,0.93,983,95417.81,2024-11-08,amazon
amzn_cmp_00112,Evergreen High Intent - Core Terms SPONSORED_PRODUCTS,amzn_ag_01119,Manual Exact 2,holiday gifts,SPONSORED_PRODUCTS,250709,17296,2875.21,6.90,0.17,879,117838.66,2024-11-09,amazon
amzn_cmp_00112,Black Friday Cart Abandoners - Value Props SPONSORED_DISPLAY,amzn_ag_01120,Manual Phrase 3,wireless earbuds,SPONSORED_DISPLAY,860229,14164,20018.80,1.65,1.41,265,21753.91,2024-11-10,amazon
amzn_cmp_00113,Evergreen Cart Abandoners - Value Props SPONSORED_BRANDS_VIDEO,amzn_ag_01121,Manual Exact 4,running shoes,SPONSORED_BRANDS_VIDEO,777016,44018,17947.64,5.67,0.41,458,61087.81,2024-11-11,amazon
amzn_cmp_00113,Black Friday Prospecting - Promo Push SPONSORED_BRANDS_VIDEO,amzn_ag_01122,Manual Phrase 5,kitchen storage,SPONSORED_BRANDS_VIDEO,291340,21002,6234.05,7.21,0.30,223,24228.97,2024-11-12,amazon
amzn_cmp_00113,Holiday Retargeting - Value Props SPONSORED_BRANDS,amzn_ag_01123,Manual Phrase 6,running shoes,SPONSORED_BRANDS,284539,13312,8191.78,4.68,0.62,573,64226.10,2024-11-13,amazon
amzn_cmp_00113,Black Friday Lookalike - Broad SPONSORED_DISPLAY,amzn_ag_01124,Auto 7,kitchen storage,SPONSORED_DISPLAY,884932,40739,27616.74,4.60,0.68,453,64766.85,2024-11-14,amazon
amzn_cmp_00113,Evergreen Lookalike - Value Props SPONSORED_BRANDS,amzn_ag_01125,ASIN Targeting 8,kitchen storage,SPONSORED_BRANDS,666645,1672,25582.56,0.25,15.30,33,2204.50,2024-11-15,amazon
amzn_cmp_00113,Cyber Week Lapsed Customers - Broad SPONSORED_BRANDS_VIDEO,amzn_ag_01126,Manual Exact 9,competitor ASIN,SPONSORED_BRANDS_VIDEO,231752,1615,11047.54,0.70,6.84,92,3403.01,2024-11-16,amazon
amzn_cmp_00113,New Arrivals High Intent - Core Terms SPONSORED_BRANDS_VIDEO,amzn_ag_01127,ASIN Targeting 10,wireless earbuds,SPONSORED_BRANDS_VIDEO,80575,263,808.95,0.33,3.08,17,1286.12,2024-11-17,amazon
amzn_cmp_00113,Holiday Lookalike - Broad SPONSORED_PRODUCTS,amzn_ag_01128,ASIN Targeting 11,competitor ASIN,SPONSORED_PRODUCTS,685588,46476,24989.10,6.78,0.54,2651,249583.89,2024-11-18,amazon
amzn_cmp_00113,Evergreen Retargeting - Top Sellers SPONSORED_BRANDS,amzn_ag_01129,Auto 0,kitchen storage,SPONSORED_BRANDS,617235,32243,24588.10,5.22,0.76,1150,107431.62,2024-11-19,amazon
